game_id,quarter_seconds_remaining,yards_gained,air_yards,score_differential,incomplete_pass,interception,penalty,touchdown,complete_pass,out_of_bounds,pass_length
2025_08_CHI_BAL,565.0,-1.0,-3.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CHI_BAL,526.0,5.0,5.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CHI_BAL,400.0,0.0,40.0,7.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_08_CHI_BAL,227.0,0.0,14.0,7.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_CHI_BAL,221.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_CHI_BAL,124.0,3.0,0.0,-10.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CHI_BAL,57.0,27.0,21.0,-10.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_08_CHI_BAL,854.0,25.0,-8.0,-10.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CHI_BAL,598.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_CHI_BAL,548.0,0.0,14.0,-3.0,0.0,1.0,0.0,0.0,0.0,1,short
2025_08_CHI_BAL,499.0,10.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_08_CHI_BAL,489.0,0.0,28.0,-10.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_08_CHI_BAL,479.0,0.0,12.0,-10.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_CHI_BAL,476.0,10.0,9.0,-10.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_CHI_BAL,459.0,4.0,4.0,-10.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CHI_BAL,425.0,18.0,16.0,-10.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_08_CHI_BAL,396.0,11.0,11.0,-10.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CHI_BAL,360.0,5.0,5.0,-10.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CHI_BAL,325.0,0.0,19.0,-10.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_08_CHI_BAL,316.0,0.0,30.0,-10.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_08_CHI_BAL,300.0,6.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CHI_BAL,203.0,14.0,12.0,7.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_CHI_BAL,129.0,20.0,20.0,-14.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_08_CHI_BAL,120.0,0.0,16.0,-14.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_08_CHI_BAL,116.0,42.0,17.0,-14.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_08_CHI_BAL,78.0,0.0,3.0,-14.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_CHI_BAL,74.0,2.0,2.0,-14.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CHI_BAL,29.0,0.0,1.0,-14.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_CLE_NE,824.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_CLE_NE,654.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,573.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_CLE_NE,519.0,-2.0,-3.0,-3.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,439.0,19.0,2.0,-3.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,315.0,18.0,11.0,-3.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_08_CLE_NE,189.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,108.0,-2.0,-3.0,4.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,63.0,0.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_CLE_NE,53.0,15.0,15.0,-4.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_CLE_NE,16.0,7.0,3.0,-4.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,900.0,3.0,3.0,-4.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_CLE_NE,792.0,0.0,0.0,-4.0,0.0,1.0,0.0,0.0,0.0,0,short
2025_08_CLE_NE,783.0,-1.0,-2.0,4.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,693.0,0.0,24.0,4.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_08_CLE_NE,682.0,0.0,11.0,-4.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_CLE_NE,674.0,31.0,20.0,-4.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_08_CLE_NE,631.0,21.0,17.0,-4.0,0.0,0.0,0.0,0.0,1.0,1,deep
2025_08_CLE_NE,548.0,6.0,5.0,-4.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,380.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_CLE_NE,267.0,0.0,19.0,-1.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_08_CLE_NE,255.0,21.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,220.0,0.0,-7.0,1.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_CLE_NE,120.0,5.0,3.0,-1.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_CLE_NE,76.0,44.0,24.0,-1.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_08_CLE_NE,65.0,0.0,31.0,-1.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_08_CLE_NE,29.0,21.0,20.0,-1.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_08_CLE_NE,895.0,-1.0,-4.0,-2.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,807.0,0.0,10.0,-2.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_CLE_NE,671.0,19.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,555.0,7.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_08_CLE_NE,504.0,2.0,2.0,-9.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,461.0,0.0,6.0,-9.0,0.0,1.0,0.0,0.0,0.0,0,short
2025_08_CLE_NE,432.0,8.0,7.0,9.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,405.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_08_CLE_NE,397.0,7.0,7.0,-16.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,313.0,4.0,4.0,-16.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,232.0,0.0,55.0,-16.0,0.0,1.0,0.0,0.0,0.0,0,deep
2025_08_CLE_NE,222.0,8.0,6.0,16.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,59.0,39.0,39.0,16.0,0.0,0.0,0.0,1.0,1.0,0,deep
2025_08_CLE_NE,46.0,0.0,-2.0,-23.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_CLE_NE,41.0,4.0,3.0,-23.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,6.0,0.0,5.0,-23.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_CLE_NE,3.0,9.0,6.0,-23.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,869.0,20.0,6.0,-23.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,841.0,6.0,3.0,-23.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,772.0,0.0,-5.0,-23.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_CLE_NE,769.0,4.0,3.0,-23.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,745.0,0.0,7.0,-23.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_CLE_NE,738.0,0.0,12.0,-23.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_CLE_NE,617.0,4.0,1.0,-23.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,591.0,11.0,-4.0,-23.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_CLE_NE,568.0,11.0,11.0,-23.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_08_CLE_NE,526.0,13.0,13.0,17.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_CLE_NE,388.0,19.0,6.0,17.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_CLE_NE,251.0,0.0,2.0,-17.0,1.0,0.0,1.0,0.0,0.0,0,short
2025_08_CLE_NE,215.0,6.0,6.0,-19.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_CLE_NE,208.0,0.0,5.0,-19.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_CLE_NE,205.0,6.0,6.0,-19.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,858.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,824.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0,short
2025_08_DAL_DEN,815.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,707.0,29.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_08_DAL_DEN,644.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_DAL_DEN,639.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_DAL_DEN,547.0,26.0,10.0,-3.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,507.0,0.0,40.0,-3.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_08_DAL_DEN,434.0,6.0,-2.0,-4.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,343.0,16.0,14.0,4.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_DAL_DEN,271.0,10.0,-1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_DAL_DEN,190.0,25.0,25.0,4.0,0.0,0.0,0.0,1.0,1.0,0,deep
2025_08_DAL_DEN,177.0,8.0,3.0,-11.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,101.0,8.0,6.0,-11.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,28.0,0.0,0.0,-11.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_DAL_DEN,23.0,0.0,1.0,-11.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_DAL_DEN,900.0,0.0,14.0,-11.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_DAL_DEN,846.0,0.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_DAL_DEN,839.0,0.0,17.0,11.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_08_DAL_DEN,780.0,7.0,5.0,-11.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_DAL_DEN,683.0,0.0,29.0,-11.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_08_DAL_DEN,635.0,9.0,6.0,-11.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,533.0,14.0,6.0,-11.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,408.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_DAL_DEN,378.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,148.0,0.0,-2.0,-10.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_DAL_DEN,134.0,4.0,-1.0,10.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_DAL_DEN,88.0,11.0,4.0,10.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,62.0,6.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_DAL_DEN,54.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_DAL_DEN,50.0,8.0,-2.0,10.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,44.0,24.0,24.0,10.0,0.0,0.0,0.0,1.0,1.0,0,deep
2025_08_DAL_DEN,31.0,7.0,7.0,-17.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,22.0,0.0,30.0,-17.0,0.0,1.0,0.0,0.0,0.0,0,deep
2025_08_DAL_DEN,900.0,7.0,3.0,-17.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,865.0,0.0,-5.0,-17.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_DAL_DEN,787.0,13.0,4.0,-17.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_DAL_DEN,669.0,5.0,5.0,-17.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,627.0,17.0,17.0,-17.0,0.0,0.0,0.0,0.0,1.0,1,deep
2025_08_DAL_DEN,579.0,5.0,5.0,-17.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,370.0,0.0,24.0,10.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_08_DAL_DEN,327.0,-2.0,-3.0,-13.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,243.0,4.0,5.0,-13.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,208.0,0.0,8.0,-13.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_DAL_DEN,157.0,9.0,7.0,13.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,900.0,39.0,37.0,13.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_08_DAL_DEN,866.0,0.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_DAL_DEN,861.0,0.0,9.0,13.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_DAL_DEN,859.0,10.0,10.0,13.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,778.0,0.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_DAL_DEN,774.0,7.0,7.0,13.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_08_DAL_DEN,763.0,18.0,13.0,-20.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,711.0,0.0,6.0,-20.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_DAL_DEN,707.0,17.0,17.0,-20.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_08_DAL_DEN,650.0,7.0,6.0,-20.0,0.0,0.0,1.0,0.0,1.0,1,short
2025_08_DAL_DEN,631.0,0.0,2.0,-20.0,0.0,1.0,0.0,0.0,0.0,0,short
2025_08_DAL_DEN,489.0,8.0,8.0,20.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,448.0,0.0,-2.0,20.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_DAL_DEN,443.0,0.0,5.0,20.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_DAL_DEN,438.0,5.0,1.0,20.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_08_DAL_DEN,392.0,12.0,7.0,-27.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,327.0,11.0,2.0,-27.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_DAL_DEN,293.0,0.0,4.0,-27.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_DAL_DEN,290.0,35.0,35.0,-27.0,0.0,0.0,0.0,1.0,1.0,0,deep
2025_08_GB_PIT,861.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_GB_PIT,823.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_GB_PIT,761.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,712.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,1,deep
2025_08_GB_PIT,606.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,471.0,24.0,15.0,-3.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,390.0,6.0,6.0,-3.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,347.0,13.0,-2.0,-3.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_GB_PIT,312.0,16.0,-2.0,-3.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_08_GB_PIT,248.0,0.0,5.0,-4.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_GB_PIT,244.0,5.0,5.0,-4.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,200.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,117.0,33.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,28.0,-1.0,-5.0,4.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_GB_PIT,900.0,0.0,26.0,4.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_08_GB_PIT,890.0,5.0,4.0,-4.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,749.0,0.0,32.0,-4.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_08_GB_PIT,732.0,0.0,44.0,1.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_08_GB_PIT,682.0,0.0,-3.0,1.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_GB_PIT,666.0,13.0,6.0,-1.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,589.0,0.0,8.0,-1.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_GB_PIT,456.0,1.0,-5.0,-1.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,410.0,10.0,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,346.0,4.0,1.0,-2.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,257.0,0.0,5.0,-2.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_GB_PIT,156.0,7.0,-2.0,2.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_GB_PIT,91.0,0.0,-2.0,2.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_GB_PIT,45.0,10.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_GB_PIT,37.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_08_GB_PIT,34.0,8.0,-5.0,-9.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_GB_PIT,27.0,19.0,19.0,-9.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_08_GB_PIT,18.0,2.0,-2.0,-9.0,0.0,0.0,1.0,0.0,1.0,0,short
2025_08_GB_PIT,12.0,9.0,6.0,-9.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,893.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_GB_PIT,886.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,857.0,0.0,21.0,9.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_08_GB_PIT,803.0,5.0,4.0,-9.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,760.0,59.0,17.0,-9.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_08_GB_PIT,618.0,7.0,-3.0,-9.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_GB_PIT,576.0,2.0,-5.0,-9.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,534.0,8.0,-5.0,-9.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_08_GB_PIT,485.0,24.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,442.0,11.0,-6.0,2.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,394.0,0.0,-6.0,2.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_GB_PIT,388.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,343.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_GB_PIT,325.0,14.0,3.0,-5.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,232.0,7.0,3.0,-5.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_GB_PIT,154.0,4.0,4.0,-5.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,112.0,2.0,-5.0,-5.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,35.0,33.0,33.0,-5.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_08_GB_PIT,840.0,0.0,7.0,-3.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_GB_PIT,834.0,7.0,3.0,-3.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,736.0,4.0,-5.0,3.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,691.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_GB_PIT,664.0,24.0,6.0,3.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_08_GB_PIT,536.0,28.0,19.0,10.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_08_GB_PIT,456.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,412.0,14.0,11.0,10.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_GB_PIT,339.0,0.0,-3.0,10.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_GB_PIT,336.0,0.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_GB_PIT,323.0,0.0,4.0,-13.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_GB_PIT,317.0,3.0,5.0,-13.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,249.0,0.0,-5.0,13.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_GB_PIT,232.0,8.0,8.0,-16.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_GB_PIT,229.0,3.0,0.0,-16.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_GB_PIT,223.0,5.0,5.0,-16.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_GB_PIT,217.0,0.0,-1.0,-16.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_GB_PIT,212.0,0.0,27.0,-16.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_08_GB_PIT,207.0,14.0,9.0,-16.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,184.0,6.0,5.0,-16.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,159.0,13.0,13.0,-16.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_GB_PIT,136.0,21.0,21.0,-16.0,0.0,0.0,0.0,1.0,1.0,0,deep
2025_08_MIA_ATL,895.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_08_MIA_ATL,722.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_MIA_ATL,666.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_MIA_ATL,295.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_MIA_ATL,158.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_08_MIA_ATL,147.0,24.0,19.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,deep
2025_08_MIA_ATL,103.0,6.0,0.0,-7.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_MIA_ATL,34.0,0.0,8.0,-7.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_MIA_ATL,27.0,4.0,3.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_MIA_ATL,900.0,2.0,-2.0,-7.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_MIA_ATL,773.0,10.0,-1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_MIA_ATL,732.0,0.0,-5.0,4.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_MIA_ATL,644.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_MIA_ATL,510.0,22.0,14.0,4.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_MIA_ATL,431.0,2.0,-1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_MIA_ATL,385.0,0.0,-8.0,4.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_MIA_ATL,369.0,12.0,7.0,-7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_MIA_ATL,294.0,0.0,25.0,-7.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_08_MIA_ATL,280.0,18.0,14.0,7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_MIA_ATL,201.0,6.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_MIA_ATL,116.0,9.0,-3.0,7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_MIA_ATL,39.0,1.0,-1.0,7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_MIA_ATL,30.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_MIA_ATL,24.0,10.0,10.0,7.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_MIA_ATL,18.0,9.0,8.0,7.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_08_MIA_ATL,817.0,0.0,22.0,-14.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_08_MIA_ATL,722.0,4.0,-5.0,14.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_MIA_ATL,673.0,17.0,-6.0,-14.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_MIA_ATL,623.0,0.0,19.0,14.0,1.0,0.0,0.0,0.0,0.0,0,deep
2025_08_MIA_ATL,480.0,6.0,-3.0,14.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_MIA_ATL,399.0,5.0,-1.0,14.0,0.0,0.0,0.0,0.0,1.0,1,short
2025_08_MIA_ATL,266.0,43.0,11.0,14.0,0.0,0.0,0.0,1.0,1.0,0,short
2025_08_MIA_ATL,249.0,5.0,5.0,-21.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_MIA_ATL,231.0,16.0,12.0,-21.0,0.0,0.0,0.0,0.0,1.0,0,short
2025_08_MIA_ATL,209.0,0.0,13.0,-21.0,1.0,0.0,0.0,0.0,0.0,0,short
2025_08_MIA_ATL,204.0,0.0,18.0,-21.0,1.0,0.0,0.0,0.0,0.0,0,deep
